日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,中国工商银行-南方绩优成长股票型证券投资基金,证券投资基金,A股,4565881,0.66%,新进,--,000404
2017-09-30,方正东亚信托有限责任公司-方正东亚·恒升64号证券投资单一资金信托,信托计划,A股,3215931,0.48%,新进,--,000407
2017-09-30,全国社保基金六零四组合,全国社保基金,A股,3088865,0.99%,新进,--,000408
2017-09-30,东海基金-工商银行-鑫龙177号资产管理计划,基金资产管理计划,A股,11203008,2.83%,1429887,14.63%,000409
2017-09-30,东海基金-工商银行-鑫龙96号资产管理计划,基金资产管理计划,A股,9318101,2.35%,2174198,30.43%,000409
2017-09-30,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,证券投资基金,A股,6450041,3.11%,1253951,24.13%,000411
2017-09-30,全国社保基金六零四组合,全国社保基金,A股,6430100,3.10%,不变,--,000411
2017-09-30,中信建投基金-华夏银行-西藏信托-西藏信托-顺景5号单一资金信托,基金资产管理计划,A股,173239116,3.99%,新进,--,000413
2017-09-30,民生加银基金-平安银行-平安信托-平安财富*汇泰163号单一资金信托,基金资产管理计划,A股,91642280,2.11%,-11504100,-11.15%,000413
2017-09-30,诺安基金-兴业证券-南京双安资产管理有限公司,基金资产管理计划,A股,71494714,1.65%,新进,--,000413
2017-09-30,鹏华基金-宁波银行-大业信托-大业信托·东旭光电定增II号单一资金信托,基金资产管理计划,A股,61987758,1.43%,新进,--,000413
2017-09-30,中欧盛世资产-宁波银行-民生信托-中国民生信托·至信208号东旭光电定增集合资金信托计划,信托计划,A股,61987758,1.43%,新进,--,000413
2017-09-30,华安未来资产-工商银行-东旭光电定增1号资产管理计划,基金资产管理计划,A股,49877765,1.15%,不变,--,000413
2017-09-30,中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金,证券投资基金,A股,21717733,0.70%,新进,--,000415
2017-09-30,信泰人寿保险股份有限公司-万能保险产品,保险产品,A股,18587400,0.60%,不变,--,000415
2017-09-30,中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金,证券投资基金,A股,17574382,0.56%,新进,--,000415
2017-09-30,陕西省国际信托股份有限公司-陕国投·融鑫9号证券投资集合资金信托计划,信托计划,A股,5508300,1.04%,不变,--,000416
2017-09-30,陕西省国际信托股份有限公司-陕国投·鑫鑫向荣87号证券投资集合资金信托计划,信托计划,A股,5065117,0.95%,不变,--,000416
2017-09-30,前海人寿保险股份有限公司-海利年年,保险产品,A股,15391297,1.98%,不变,--,000417
2017-09-30,全国社保基金一一零组合,全国社保基金,A股,10628369,1.36%,520100,5.15%,000417
2017-09-30,兴业银行股份有限公司-中邮核心竞争力灵活配置混合型证券投资基金,证券投资基金,A股,4250000,0.55%,新进,--,000417
2017-09-30,全国社保基金一零八组合,全国社保基金,A股,21097464,3.35%,不变,--,000418
2017-09-30,全国社保基金一零一组合,全国社保基金,A股,13709256,2.18%,不变,--,000418
2017-09-30,中国工商银行-汇添富成长焦点混合型证券投资基金,证券投资基金,A股,8091762,1.29%,802881,11.02%,000418
2017-09-30,华安基金-工商银行-华融信托-华融·融汇50号权益投资集合资金信托计划,基金资产管理计划,A股,82191400,8.33%,-11558600,-12.33%,000420
2017-09-30,天治基金-工商银行-四川信托有限公司,基金资产管理计划,A股,80109500,8.12%,-13640500,-14.55%,000420
2017-09-30,全国社保基金六零四组合,全国社保基金,A股,3645087,0.93%,不变,--,000421
2017-09-30,中诚信托有限责任公司-2013年恒丰盈富股票投资单一资金信托,信托计划,A股,14594622,1.63%,5947000,68.77%,000422
2017-09-30,中铁信托有限责任公司-中铁信托·民生银行北京六号证券投资集合资金信托计划,信托计划,A股,6843659,0.76%,新进,--,000422
2017-09-30,农银人寿保险股份有限公司-传统保险产品,保险产品,A股,3321400,0.37%,不变,--,000422
2017-09-30,中国太平洋人寿保险股份有限公司-分红-个人分红,保险产品,A股,11074042,1.69%,不变,--,000423
2017-09-30,中国太平洋人寿保险股份有限公司-传统-普通保险产品,保险产品,A股,9167971,1.40%,不变,--,000423
2017-09-30,中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,保险产品,A股,7946714,1.22%,新进,--,000423
2017-09-30,华鑫国际信托有限公司-华鑫信托·280号证券投资集合信托计划,信托计划,A股,151605727,2.17%,40000000,35.84%,000425
2017-09-30,华鑫国际信托有限公司-华鑫信托·279号证券投资集合信托计划,信托计划,A股,94051020,1.34%,新进,--,000425
2017-09-30,中国建设银行股份有限公司-银华富裕主题混合型证券投资基金,证券投资基金,A股,67225385,0.96%,新进,--,000425
2017-09-30,申万宏源证券-工商银行-申万宏源宝鼎众盈1号集合资产管理计划,集合理财计划,A股,49416486,0.71%,不变,--,000425
2017-09-30,兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,证券投资基金,A股,45968207,0.66%,-15456900,-25.16%,000425
2017-09-30,全国社保基金四一二组合,全国社保基金,A股,41827360,0.60%,新进,--,000425
2017-09-30,中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金,证券投资基金,A股,25441097,2.22%,5509876,27.64%,000426
2017-09-30,中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金,证券投资基金,A股,15798844,1.38%,6525379,70.37%,000426
2017-09-30,中信银行股份有限公司-银河主题策略混合型证券投资基金,证券投资基金,A股,10195602,0.89%,2688002,35.80%,000426
2017-09-30,中国工商银行股份有限公司-中邮趋势精选灵活配置混合型证券投资基金,证券投资基金,A股,9741945,0.85%,不变,--,000426
2017-09-30,中国工商银行-银河银泰理财分红证券投资基金,证券投资基金,A股,8658189,0.75%,2099683,32.01%,000426
2017-09-30,中国对外经济贸易信托有限公司-华夏未来领时对冲1号集合资金信托计划,信托计划,A股,6477200,0.56%,新进,--,000426
2017-09-30,陕西省国际信托股份有限公司-陕国投·聚宝盆93号证券投资集合资金信托计划,信托计划,A股,5515146,0.77%,不变,--,000428
2017-09-30,中国工商银行股份有限公司-南方优选价值股票型证券投资基金,证券投资基金,A股,8000028,0.98%,新进,--,000429
2017-09-30,中意人寿保险有限公司-传统产品,保险产品,A股,1588142,0.76%,不变,--,000430
2017-09-30,招商银行股份有限公司-光大保德信优势配置混合型证券投资基金,证券投资基金,A股,14497314,0.75%,-8803525,-37.78%,000488
2017-09-30,全国社保基金四零三组合,全国社保基金,A股,10853596,0.56%,不变,--,000488
2017-09-30,中国工商银行股份有限公司-光大保德信中国制造2025灵活配置混合型证券投资基金,证券投资基金,A股,8280589,0.43%,新进,--,000488
2017-09-30,中国建设银行股份有限公司-安信价值精选股票型证券投资基金,证券投资基金,A股,9159210,2.59%,新进,--,000498
2017-09-30,中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金,证券投资基金,A股,7674752,2.17%,新进,--,000498
2017-09-30,前海人寿保险股份有限公司-聚富产品,保险产品,A股,5908120,1.67%,-1040000,-14.97%,000498
2017-09-30,中国工商银行股份有限公司-华安逆向策略混合型证券投资基金,证券投资基金,A股,5334670,1.51%,新进,--,000498
2017-09-30,中国建设银行股份有限公司-鹏华价值优势混合型证券投资基金(LOF),证券投资基金,A股,4464785,1.26%,-906100,-16.87%,000498
2017-09-30,中国工商银行股份有限公司-申万菱信量化小盘股票型证券投资基金(LOF),证券投资基金,A股,4106714,1.16%,新进,--,000498
2017-09-30,中国农业银行股份有限公司-安信消费医药主题股票型证券投资基金,证券投资基金,A股,4104909,1.16%,新进,--,000498
2017-09-30,建信基金-招商银行-建信乾元安享特定多个客户资产管理计划,基金资产管理计划,A股,4008735,1.13%,新进,--,000498
2017-09-30,中国建设银行股份有限公司-信诚盛世蓝筹混合型证券投资基金,证券投资基金,A股,3336652,0.94%,1012000,43.53%,000498
2017-09-30,中国光大银行股份有限公司-建信信息产业股票型证券投资基金,证券投资基金,A股,3229668,0.91%,新进,--,000498
2017-09-30,北方国际信托股份有限公司-北方信托-刀锋1号证券投资集合资金信托计划,信托计划,A股,4980087,2.72%,新进,--,000502
2017-09-30,华鑫国际信托有限公司-华鑫信托·价值回报13号证券投资集合资金信托计划,信托计划,A股,3091653,1.69%,不变,--,000502
2017-09-30,云南国际信托有限公司-盛锦26号集合资金信托计划,信托计划,A股,2260668,1.23%,新进,--,000502
2017-09-30,光大保德信基金-杭州银行-光大保德信-诗与远方海虹员工持股一期资产管理计划,基金资产管理计划,A股,5871627,0.65%,不变,--,000503
2017-09-30,华润深国投信托有限公司-民森H号证券投资集合资金信托计划,信托计划,A股,4832500,0.54%,不变,--,000503
2017-09-30,兴业国际信托有限公司-兴业信托·鹏城2号单一资金信托,信托计划,A股,46450800,5.00%,不变,--,000506
2017-09-30,云南国际信托有限公司-盛锦29号集合资金信托计划,信托计划,A股,32736428,3.53%,不变,--,000506
2017-09-30,陕西省国际信托股份有限公司-陕国投·沪秦36号证券投资集合资金信托计划,信托计划,A股,27000000,2.91%,不变,--,000506
2017-09-30,国民信托有限公司-国民信托·华富3号证券投资单一资金信托,信托计划,A股,11703600,1.26%,不变,--,000506
2017-09-30,云南国际信托有限公司-云南信托·聚鑫36号集合资金信托计划,信托计划,A股,8000000,0.86%,不变,--,000506
2017-09-30,华润深国投信托有限公司-和阳常青集合资金信托计划,信托计划,A股,7915854,0.85%,不变,--,000506
2017-09-30,四川信托有限公司-四川信托·星光3号单一资金信托,信托计划,A股,16325920,1.98%,不变,--,000509
2017-09-30,华宝信托有限责任公司-“辉煌”11号单一资金信托,信托计划,A股,7260000,0.88%,不变,--,000509
2017-09-30,华宝信托有限责任公司-“辉煌”61号单一资金信托,信托计划,A股,4451200,0.54%,不变,--,000509
2017-09-30,方正东亚信托有限责任公司-腾翼投资1号单一资金信托,信托计划,A股,4097300,0.50%,不变,--,000509
2017-09-30,前海开源基金-浦发银行-渤海国际信托-渤海信托·煦沁聚和1号集合资金信托计划,基金资产管理计划,A股,3961886,0.48%,-4495900,-53.16%,000509
2017-09-30,华鑫国际信托有限公司-华鑫信托·华昇93号集合资金信托计划,信托计划,A股,3691600,0.45%,新进,--,000509
2017-09-30,华宝信托有限责任公司-大地11号单一资金信托,信托计划,A股,9482907,1.68%,不变,--,000510
2017-09-30,华澳国际信托有限公司-华澳·稳健1期证券投资单一资金信托,信托计划,A股,8498301,1.51%,不变,--,000510
2017-09-30,鹏华资管-浦发银行-华宝信托-华宝-康盛天天向上集合资金信托计划,基金资产管理计划,A股,19370000,3.61%,新进,--,000513
2017-09-30,中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),证券投资基金,A股,5460784,1.02%,1260181,30.00%,000513
2017-09-30,招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金,证券投资基金,A股,5200020,0.97%,1609224,44.82%,000513
2017-09-30,全国社保基金一一三组合,全国社保基金,A股,3480010,0.65%,新进,--,000513
2017-09-30,中国对外经济贸易信托有限公司-外贸信托·金钥匙1号结构化证券投资集合资金信托计划,信托计划,A股,1290667,0.15%,-162233,-11.17%,000514
2017-09-30,广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划,信托计划,A股,25000000,1.29%,新进,--,000516
2017-09-30,招商财富-招商银行-中民1号专项资产管理计划,基金资产管理计划,A股,21712500,1.12%,不变,--,000516
2017-09-30,泰达宏利基金-民生银行-泰达宏利价值成长定向增发170号资产管理计划,基金资产管理计划,A股,19010000,0.98%,不变,--,000516
2017-09-30,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,证券投资基金,A股,12716814,2.18%,不变,--,000519
2017-09-30,中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金,证券投资基金,A股,6596794,0.87%,2416100,57.79%,000521
2017-09-30,招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金,证券投资基金,A股,5400945,0.72%,2152359,66.26%,000521
2017-09-30,全国社保基金一零二组合,全国社保基金,A股,20794912,4.67%,不变,--,000523
2017-09-30,全国社保基金一零七组合,全国社保基金,A股,3763372,0.84%,不变,--,000523
2017-09-30,全国社保基金一零二组合,全国社保基金,A股,7928482,2.94%,不变,--,000524
2017-09-30,全国社保基金一一八组合,全国社保基金,A股,2504727,0.93%,不变,--,000524
2017-09-30,全国社保基金四一二组合,全国社保基金,A股,2057400,0.76%,新进,--,000524
2017-09-30,中国银行-嘉实主题精选混合型证券投资基金,证券投资基金,A股,12467958,2.46%,-1355900,-9.81%,000525
2017-09-30,华鑫国际信托有限公司-华鑫信托·智选20号证券投资集合资金信托计划,信托计划,A股,11160000,2.20%,新进,--,000525
2017-09-30,中国对外经济贸易信托有限公司-淡水泉精选1期,信托计划,A股,3787680,0.75%,不变,--,000525
2017-09-30,平安信托有限责任公司-投资精英之淡水泉,信托计划,A股,2893900,0.57%,不变,--,000525
2017-09-30,中国银行股份有限公司-华安新丝路主题股票型证券投资基金,证券投资基金,A股,10200000,0.91%,-10500000,-50.72%,000528
